orig_book_index	orig_chapter	orig_verse	orig_subverse	order_by	text
66N	2	3		75450	καὶ ὑπομονὴν ἔχεις καὶ ἐβάστασας διὰ τὸ ὄνομά μου καὶ οὐ κεκοπίακες
66N	2	4		75460	ἀλλὰ ἔχω κατὰ σοῦ ὅτι τὴν ἀγάπην σου τὴν πρώτην ἀφῆκες
66N	2	5		75470	μνημόνευε οὖν πόθεν πέπτωκας καὶ μετανόησον καὶ τὰ πρῶτα ἔργα ποίησον εἰ δὲ μή ἔρχομαί σοι καὶ κινήσω τὴν λυχνίαν σου ἐκ τοῦ τόπου αὐτῆς ἐὰν μὴ μετανοήσῃς
66N	2	6		75480	ἀλλὰ τοῦτο ἔχεις ὅτι μισεῖς τὰ ἔργα τῶν Νικολαϊτῶν ἃ κἀγὼ μισῶ
66N	2	7		75490	ὁ ἔχων οὖς ἀκουσάτω τί τὸ πνεῦμα λέγει ταῖς ἐκκλησίαις τῷ νικῶντι δώσω αὐτῷ φαγεῖν ἐκ τοῦ ξύλου τῆς ζωῆς ὅ ἐστιν ἐν τῷ παραδείσῳ τοῦ θεοῦ
66N	2	8		75500	Καὶ τῷ ἀγγέλῳ τῆς ἐν Σμύρνῃ ἐκκλησίας γράψον Τάδε λέγει ὁ πρῶτος καὶ ὁ ἔσχατος ὃς ἐγένετο νεκρὸς καὶ ἔζησεν
66N	2	9		75510	Οἶδά σου τὴν θλῖψιν καὶ τὴν πτωχείαν ἀλλὰ πλούσιος εἶ καὶ τὴν βλασφημίαν ἐκ τῶν λεγόντων Ἰουδαίους εἶναι ἑαυτούς καὶ οὐκ εἰσίν ἀλλὰ συναγωγὴ τοῦ Σατανᾶ
66N	2	10		75520	μηδὲν φοβοῦ ἃ μέλλεις πάσχειν ἰδοὺ μέλλει βάλλειν ὁ διάβολος ἐξ ὑμῶν εἰς φυλακὴν ἵνα πειρασθῆτε καὶ ἕξετε θλῖψιν ἡμερῶν δέκα γίνου πιστὸς ἄχρι θανάτου καὶ δώσω σοι τὸν στέφανον τῆς ζωῆς
66N	2	11		75530	ὁ ἔχων οὖς ἀκουσάτω τί τὸ πνεῦμα λέγει ταῖς ἐκκλησίαις ὁ νικῶν οὐ μὴ ἀδικηθῇ ἐκ τοῦ θανάτου τοῦ δευτέρου
66N	2	12		75540	Καὶ τῷ ἀγγέλῳ τῆς ἐν Περγάμῳ ἐκκλησίας γράψον Τάδε λέγει ὁ ἔχων τὴν ῥομφαίαν τὴν δίστομον τὴν ὀξεῖαν
66N	2	13		75550	Οἶδα ποῦ κατοικεῖς ὅπου ὁ θρόνος τοῦ Σατανᾶ καὶ κρατεῖς τὸ ὄνομά μου καὶ οὐκ ἠρνήσω τὴν πίστιν μου καὶ ἐν ταῖς ἡμέραις Ἀντιπᾶς ὁ μάρτυς μου ὁ πιστός μου ὃς ἀπεκτάνθη παρ’ ὑμῖν ὅπου ὁ Σατανᾶς κατοικεῖ
66N	2	14		75560	ἀλλὰ ἔχω κατὰ σοῦ ὀλίγα ὅτι ἔχεις ἐκεῖ κρατοῦντας τὴν διδαχὴν Βαλαάμ ὃς ἐδίδασκεν τῷ Βαλὰκ βαλεῖν σκάνδαλον ἐνώπιον τῶν υἱῶν Ἰσραήλ φαγεῖν εἰδωλόθυτα καὶ πορνεῦσαι
66N	2	15		75570	οὕτως ἔχεις καὶ σὺ κρατοῦντας τὴν διδαχὴν Νικολαϊτῶν ὁμοίως
66N	2	16		75580	μετανόησον οὖν εἰ δὲ μή ἔρχομαί σοι ταχύ καὶ πολεμήσω μετ’ αὐτῶν ἐν τῇ ῥομφαίᾳ τοῦ στόματός μου
66N	2	17		75590	ὁ ἔχων οὖς ἀκουσάτω τί τὸ πνεῦμα λέγει ταῖς ἐκκλησίαις τῷ νικῶντι δώσω αὐτῷ τοῦ μάννα τοῦ κεκρυμμένου καὶ δώσω αὐτῷ ψῆφον λευκήν καὶ ἐπὶ τὴν ψῆφον ὄνομα καινὸν γεγραμμένον ὃ οὐδεὶς οἶδεν εἰ μὴ ὁ λαμβάνων
66N	2	18		75600	Καὶ τῷ ἀγγέλῳ τῆς ἐν Θυατείροις ἐκκλησίας γράψον Τάδε λέγει ὁ υἱὸς τοῦ θεοῦ ὁ ἔχων τοὺς ὀφθαλμοὺς αὐτοῦ ὡς φλόγα πυρός καὶ οἱ πόδες αὐτοῦ ὅμοιοι χαλκολιβάνῳ
66N	2	19		75610	Οἶδά σου τὰ ἔργα καὶ τὴν ἀγάπην καὶ τὴν πίστιν καὶ τὴν διακονίαν καὶ τὴν ὑπομονήν σου καὶ τὰ ἔργα σου τὰ ἔσχατα πλείονα τῶν πρώτων
66N	2	20		75620	ἀλλὰ ἔχω κατὰ σοῦ ὅτι ἀφεῖς τὴν γυναῖκα Ἰεζάβελ ἡ λέγουσα ἑαυτὴν προφῆτιν καὶ διδάσκει καὶ πλανᾷ τοὺς ἐμοὺς δούλους πορνεῦσαι καὶ φαγεῖν εἰδωλόθυτα
66N	2	21		75630	καὶ ἔδωκα αὐτῇ χρόνον ἵνα μετανοήσῃ καὶ οὐ θέλει μετανοῆσαι ἐκ τῆς πορνείας αὐτῆς
66N	2	22		75640	ἰδοὺ βάλλω αὐτὴν εἰς κλίνην καὶ τοὺς μοιχεύοντας μετ’ αὐτῆς εἰς θλῖψιν μεγάλην ἐὰν μὴ μετανοήσωσιν ἐκ τῶν ἔργων αὐτῆς
66N	2	23		75650	καὶ τὰ τέκνα αὐτῆς ἀποκτενῶ ἐν θανάτῳ καὶ γνώσονται πᾶσαι αἱ ἐκκλησίαι ὅτι ἐγώ εἰμι ὁ ἐραυνῶν νεφροὺς καὶ καρδίας καὶ δώσω ὑμῖν ἑκάστῳ κατὰ τὰ ἔργα ὑμῶν
66N	2	24		75660	ὑμῖν δὲ λέγω τοῖς λοιποῖς τοῖς ἐν Θυατείροις ὅσοι οὐκ ἔχουσιν τὴν διδαχὴν ταύτην οἵτινες οὐκ ἔγνωσαν τὰ βαθέα τοῦ Σατανᾶ ὡς λέγουσιν οὐ βάλλω ἐφ’ ὑμᾶς ἄλλο βάρος
66N	2	25		75670	πλὴν ὃ ἔχετε κρατήσατε ἄχρι οὗ ἂν ἥξω
66N	2	26		75680	καὶ ὁ νικῶν καὶ ὁ τηρῶν ἄχρι τέλους τὰ ἔργα μου δώσω αὐτῷ ἐξουσίαν ἐπὶ τῶν ἐθνῶν
66N	2	27		75690	καὶ ποιμανεῖ αὐτοὺς ἐν ῥάβδῳ σιδηρᾷ ὡς τὰ σκεύη τὰ κεραμικὰ συντρίβεται
66N	2	28		75700	ὡς κἀγὼ εἴληφα παρὰ τοῦ πατρός μου καὶ δώσω αὐτῷ τὸν ἀστέρα τὸν πρωϊνόν
66N	2	29		75710	ὁ ἔχων οὖς ἀκουσάτω τί τὸ πνεῦμα λέγει ταῖς ἐκκλησίαις
66N	3	1		75720	Καὶ τῷ ἀγγέλῳ τῆς ἐν Σάρδεσιν ἐκκλησίας γράψον Τάδε λέγει ὁ ἔχων τὰ ἑπτὰ πνεύματα τοῦ θεοῦ καὶ τοὺς ἑπτὰ ἀστέρας Οἶδά σου τὰ ἔργα ὅτι ὄνομα ἔχεις ὅτι ζῇς καὶ νεκρὸς εἶ
66N	3	2		75730	γίνου γρηγορῶν καὶ στήρισον τὰ λοιπὰ ἃ ἔμελλον ἀποθανεῖν οὐ γὰρ εὕρηκά σου τὰ ἔργα πεπληρωμένα ἐνώπιον τοῦ θεοῦ μου
66N	3	3		75740	μνημόνευε οὖν πῶς εἴληφας καὶ ἤκουσας καὶ τήρει καὶ μετανόησον ἐὰν οὖν μὴ γρηγορήσῃς ἥξω ὡς κλέπτης καὶ οὐ μὴ γνῷς ποίαν ὥραν ἥξω ἐπὶ σέ
66N	3	4		75750	ἀλλὰ ἔχεις ὀλίγα ὀνόματα ἐν Σάρδεσιν ἃ οὐκ ἐμόλυναν τὰ ἱμάτια αὐτῶν καὶ περιπατήσουσιν μετ’ ἐμοῦ ἐν λευκοῖς ὅτι ἄξιοί εἰσιν
66N	3	5		75760	ὁ νικῶν οὕτως περιβαλεῖται ἐν ἱματίοις λευκοῖς καὶ οὐ μὴ ἐξαλείψω τὸ ὄνομα αὐτοῦ ἐκ τῆς βίβλου τῆς ζωῆς καὶ ὁμολογήσω τὸ ὄνομα αὐτοῦ ἐνώπιον τοῦ πατρός μου καὶ ἐνώπιον τῶν ἀγγέλων αὐτοῦ
66N	3	6		75770	ὁ ἔχων οὖς ἀκουσάτω τί τὸ πνεῦμα λέγει ταῖς ἐκκλησίαις
66N	3	7		75780	Καὶ τῷ ἀγγέλῳ τῆς ἐν Φιλαδελφείᾳ ἐκκλησίας γράψον Τάδε λέγει ὁ ἅγιος ὁ ἀληθινός ὁ ἔχων τὴν κλεῖν Δαυίδ ὁ ἀνοίγων καὶ οὐδεὶς κλείσει καὶ κλείων καὶ οὐδεὶς ἀνοίγει
66N	3	8		75790	Οἶδά σου τὰ ἔργα ἰδοὺ δέδωκα ἐνώπιόν σου θύραν ἠνεῳγμένην ἣν οὐδεὶς δύναται κλεῖσαι αὐτήν ὅτι μικρὰν ἔχεις δύναμιν καὶ ἐτήρησάς μου τὸν λόγον καὶ οὐκ ἠρνήσω τὸ ὄνομά μου
66N	3	9		75800	ἰδοὺ διδῶ ἐκ τῆς συναγωγῆς τοῦ Σατανᾶ τῶν λεγόντων ἑαυτοὺς Ἰουδαίους εἶναι καὶ οὐκ εἰσὶν ἀλλὰ ψεύδονται ἰδοὺ ποιήσω αὐτοὺς ἵνα ἥξουσιν καὶ προσκυνήσουσιν ἐνώπιον τῶν ποδῶν σου καὶ γνῶσιν ὅτι ἐγὼ ἠγάπησά σε
66N	3	10		75810	ὅτι ἐτήρησας τὸν λόγον τῆς ὑπομονῆς μου κἀγώ σε τηρήσω ἐκ τῆς ὥρας τοῦ πειρασμοῦ τῆς μελλούσης ἔρχεσθαι ἐπὶ τῆς οἰκουμένης ὅλης πειράσαι τοὺς κατοικοῦντας ἐπὶ τῆς γῆς
66N	3	11		75820	ἔρχομαι ταχύ κράτει ὃ ἔχεις ἵνα μηδεὶς λάβῃ τὸν στέφανόν σου
66N	3	12		75830	ὁ νικῶν ποιήσω αὐτὸν στῦλον ἐν τῷ ναῷ τοῦ θεοῦ μου καὶ ἔξω οὐ μὴ ἐξέλθῃ ἔτι καὶ γράψω ἐπ’ αὐτὸν τὸ ὄνομα τοῦ θεοῦ μου καὶ τὸ ὄνομα τῆς πόλεως τοῦ θεοῦ μου τῆς καινῆς Ἰερουσαλήμ ἡ καταβαίνουσα ἐκ τοῦ οὐρανοῦ ἀπὸ τοῦ θεοῦ μου καὶ τὸ ὄνομά μου τὸ καινόν
66N	3	13		75840	ὁ ἔχων οὖς ἀκουσάτω τί τὸ πνεῦμα λέγει ταῖς ἐκκλησίαις
66N	3	14		75850	Καὶ τῷ ἀγγέλῳ τῆς ἐν Λαοδικείᾳ ἐκκλησίας γράψον Τάδε λέγει ὁ Ἀμήν ὁ μάρτυς ὁ πιστὸς καὶ ἀληθινός ἡ ἀρχὴ τῆς κτίσεως τοῦ θεοῦ
66N	3	15		75860	Οἶδά σου τὰ ἔργα ὅτι οὔτε ψυχρὸς εἶ οὔτε ζεστός ὄφελον ψυχρὸς ἦς ἢ ζεστός
66N	3	16		75870	οὕτως ὅτι χλιαρὸς εἶ καὶ οὔτε ζεστὸς οὔτε ψυχρός μέλλω σε ἐμέσαι ἐκ τοῦ στόματός μου
66N	3	17		75880	ὅτι λέγεις ὅτι Πλούσιός εἰμι καὶ πεπλούτηκα καὶ οὐδὲν χρείαν ἔχω καὶ οὐκ οἶδας ὅτι σὺ εἶ ὁ ταλαίπωρος καὶ ἐλεεινὸς καὶ πτωχὸς καὶ τυφλὸς καὶ γυμνός
66N	3	18		75890	συμβουλεύω σοι ἀγοράσαι παρ’ ἐμοῦ χρυσίον πεπυρωμένον ἐκ πυρὸς ἵνα πλουτήσῃς καὶ ἱμάτια λευκὰ ἵνα περιβάλῃ καὶ μὴ φανερωθῇ ἡ αἰσχύνη τῆς γυμνότητός σου καὶ κολλούριον ἐγχρῖσαι τοὺς ὀφθαλμούς σου ἵνα βλέπῃς
66N	3	19		75900	ἐγὼ ὅσους ἐὰν φιλῶ ἐλέγχω καὶ παιδεύω ζήλευε οὖν καὶ μετανόησον
66N	3	20		75910	ἰδοὺ ἕστηκα ἐπὶ τὴν θύραν καὶ κρούω ἐάν τις ἀκούσῃ τῆς φωνῆς μου καὶ ἀνοίξῃ τὴν θύραν καὶ εἰσελεύσομαι πρὸς αὐτὸν καὶ δειπνήσω μετ’ αὐτοῦ καὶ αὐτὸς μετ’ ἐμοῦ
66N	3	21		75920	ὁ νικῶν δώσω αὐτῷ καθίσαι μετ’ ἐμοῦ ἐν τῷ θρόνῳ μου ὡς κἀγὼ ἐνίκησα καὶ ἐκάθισα μετὰ τοῦ πατρός μου ἐν τῷ θρόνῳ αὐτοῦ
66N	3	22		75930	ὁ ἔχων οὖς ἀκουσάτω τί τὸ πνεῦμα λέγει ταῖς ἐκκλησίαις
66N	4	1		75940	Μετὰ ταῦτα εἶδον καὶ ἰδοὺ θύρα ἠνεῳγμένη ἐν τῷ οὐρανῷ καὶ ἡ φωνὴ ἡ πρώτη ἣν ἤκουσα ὡς σάλπιγγος λαλούσης μετ’ ἐμοῦ λέγων Ἀνάβα ὧδε καὶ δείξω σοι ἃ δεῖ γενέσθαι μετὰ ταῦτα
66N	4	2		75950	εὐθέως ἐγενόμην ἐν πνεύματι καὶ ἰδοὺ θρόνος ἔκειτο ἐν τῷ οὐρανῷ καὶ ἐπὶ τὸν θρόνον καθήμενος
66N	4	3		75960	καὶ ὁ καθήμενος ὅμοιος ὁράσει λίθῳ ἰάσπιδι καὶ σαρδίῳ καὶ ἶρις κυκλόθεν τοῦ θρόνου ὅμοιος ὁράσει σμαραγδίνῳ
66N	4	4		75970	καὶ κυκλόθεν τοῦ θρόνου θρόνοι εἴκοσι τέσσαρες καὶ ἐπὶ τοὺς θρόνους εἴκοσι τέσσαρας πρεσβυτέρους καθημένους περιβεβλημένους ἐν ἱματίοις λευκοῖς καὶ ἐπὶ τὰς κεφαλὰς αὐτῶν στεφάνους χρυσοῦς
66N	4	5		75980	καὶ ἐκ τοῦ θρόνου ἐκπορεύονται ἀστραπαὶ καὶ φωναὶ καὶ βρονταί καὶ ἑπτὰ λαμπάδες πυρὸς καιόμεναι ἐνώπιον τοῦ θρόνου ἅ εἰσιν τὰ ἑπτὰ πνεύματα τοῦ θεοῦ
66N	4	6		75990	καὶ ἐνώπιον τοῦ θρόνου ὡς θάλασσα ὑαλίνη ὁμοία κρυστάλλῳ Καὶ ἐν μέσῳ τοῦ θρόνου καὶ κύκλῳ τοῦ θρόνου τέσσαρα ζῷα γέμοντα ὀφθαλμῶν ἔμπροσθεν καὶ ὄπισθεν
66N	4	7		76000	καὶ τὸ ζῷον τὸ πρῶτον ὅμοιον λέοντι καὶ τὸ δεύτερον ζῷον ὅμοιον μόσχῳ καὶ τὸ τρίτον ζῷον ἔχων τὸ πρόσωπον ὡς ἀνθρώπου καὶ τὸ τέταρτον ζῷον ὅμοιον ἀετῷ πετομένῳ
66N	4	8		76010	καὶ τὰ τέσσαρα ζῷα ἓν καθ’ ἓν αὐτῶν ἔχων ἀνὰ πτέρυγας ἕξ κυκλόθεν καὶ ἔσωθεν γέμουσιν ὀφθαλμῶν καὶ ἀνάπαυσιν οὐκ ἔχουσιν ἡμέρας καὶ νυκτὸς λέγοντες Ἅγιος ἅγιος ἅγιος κύριος ὁ θεός ὁ παντοκράτωρ ὁ ἦν καὶ ὁ ὢν καὶ ὁ ἐρχόμενος
66N	4	9		76020	καὶ ὅταν δώσουσιν τὰ ζῷα δόξαν καὶ τιμὴν καὶ εὐχαριστίαν τῷ καθημένῳ ἐπὶ τῷ θρόνῳ τῷ ζῶντι εἰς τοὺς αἰῶνας τῶν αἰώνων
66N	4	10		76030	πεσοῦνται οἱ εἴκοσι τέσσαρες πρεσβύτεροι ἐνώπιον τοῦ καθημένου ἐπὶ τοῦ θρόνου καὶ προσκυνήσουσιν τῷ ζῶντι εἰς τοὺς αἰῶνας τῶν αἰώνων καὶ βαλοῦσιν τοὺς στεφάνους αὐτῶν ἐνώπιον τοῦ θρόνου λέγοντες
66N	4	11		76040	Ἄξιος εἶ ὁ κύριος καὶ ὁ θεὸς ἡμῶν λαβεῖν τὴν δόξαν καὶ τὴν τιμὴν καὶ τὴν δύναμιν ὅτι σὺ ἔκτισας τὰ πάντα καὶ διὰ τὸ θέλημά σου ἦσαν καὶ ἐκτίσθησαν
66N	5	1		76050	Καὶ εἶδον ἐπὶ τὴν δεξιὰν τοῦ καθημένου ἐπὶ τοῦ θρόνου βιβλίον γεγραμμένον ἔσωθεν καὶ ὄπισθεν κατεσφραγισμένον σφραγῖσιν ἑπτά
66N	5	2		76060	καὶ εἶδον ἄγγελον ἰσχυρὸν κηρύσσοντα ἐν φωνῇ μεγάλῃ Τίς ἄξιος ἀνοῖξαι τὸ βιβλίον καὶ λῦσαι τὰς σφραγῖδας αὐτοῦ
66N	5	3		76070	καὶ οὐδεὶς ἐδύνατο ἐν τῷ οὐρανῷ οὐδὲ ἐπὶ τῆς γῆς οὐδὲ ὑποκάτω τῆς γῆς ἀνοῖξαι τὸ βιβλίον οὔτε βλέπειν αὐτό
66N	5	4		76080	καὶ ἐγὼ ἔκλαιον πολὺ ὅτι οὐδεὶς ἄξιος εὑρέθη ἀνοῖξαι τὸ βιβλίον οὔτε βλέπειν αὐτό
66N	5	5		76090	καὶ εἷς ἐκ τῶν πρεσβυτέρων λέγει μοι Μὴ κλαῖε ἰδοὺ ἐνίκησεν ὁ λέων ὁ ἐκ τῆς φυλῆς Ἰούδα ἡ ῥίζα Δαυίδ ἀνοῖξαι τὸ βιβλίον καὶ τὰς ἑπτὰ σφραγῖδας αὐτοῦ
66N	5	6		76100	Καὶ εἶδον ἐν μέσῳ τοῦ θρόνου καὶ τῶν τεσσάρων ζῴων καὶ ἐν μέσῳ τῶν πρεσβυτέρων ἀρνίον ἑστηκὸς ὡς ἐσφαγμένον ἔχων κέρατα ἑπτὰ καὶ ὀφθαλμοὺς ἑπτά οἵ εἰσιν τὰ ἑπτὰ πνεύματα τοῦ θεοῦ ἀπεσταλμένοι εἰς πᾶσαν τὴν γῆν
66N	5	7		76110	καὶ ἦλθεν καὶ εἴληφεν ἐκ τῆς δεξιᾶς τοῦ καθημένου ἐπὶ τοῦ θρόνου
66N	5	8		76120	καὶ ὅτε ἔλαβεν τὸ βιβλίον τὰ τέσσαρα ζῷα καὶ οἱ εἴκοσι τέσσαρες πρεσβύτεροι ἔπεσαν ἐνώπιον τοῦ ἀρνίου ἔχοντες ἕκαστος κιθάραν καὶ φιάλας χρυσᾶς γεμούσας θυμιαμάτων αἵ εἰσιν αἱ προσευχαὶ τῶν ἁγίων
66N	5	9		76130	καὶ ᾄδουσιν ᾠδὴν καινὴν λέγοντες Ἄξιος εἶ λαβεῖν τὸ βιβλίον καὶ ἀνοῖξαι τὰς σφραγῖδας αὐτοῦ ὅτι ἐσφάγης καὶ ἠγόρασας τῷ θεῷ ἐν τῷ αἵματί σου ἐκ πάσης φυλῆς καὶ γλώσσης καὶ λαοῦ καὶ ἔθνους
66N	5	10		76140	καὶ ἐποίησας αὐτοὺς τῷ θεῷ ἡμῶν βασιλείαν καὶ ἱερεῖς καὶ βασιλεύουσιν ἐπὶ τῆς γῆς
66N	5	11		76150	Καὶ εἶδον καὶ ἤκουσα φωνὴν ἀγγέλων πολλῶν κύκλῳ τοῦ θρόνου καὶ τῶν ζῴων καὶ τῶν πρεσβυτέρων καὶ ἦν ὁ ἀριθμὸς αὐτῶν μυριάδες μυριάδων καὶ χιλιάδες χιλιάδων
66N	5	12		76160	λέγοντες φωνῇ μεγάλῃ Ἄξιόν ἐστιν τὸ ἀρνίον τὸ ἐσφαγμένον λαβεῖν τὴν δύναμιν καὶ πλοῦτον καὶ σοφίαν καὶ ἰσχὺν καὶ τιμὴν καὶ δόξαν καὶ εὐλογίαν
66N	5	13		76170	καὶ πᾶν κτίσμα ὃ ἐν τῷ οὐρανῷ καὶ ἐπὶ τῆς γῆς καὶ ὑποκάτω τῆς γῆς καὶ ἐπὶ τῆς θαλάσσης καὶ τὰ ἐν αὐτοῖς πάντα ἤκουσα λέγοντας Τῷ καθημένῳ ἐπὶ τῷ θρόνῳ καὶ τῷ ἀρνίῳ ἡ εὐλογία καὶ ἡ τιμὴ καὶ ἡ δόξα καὶ τὸ κράτος εἰς τοὺς αἰῶνας τῶν αἰώνων
66N	5	14		76180	καὶ τὰ τέσσαρα ζῷα ἔλεγον Ἀμήν καὶ οἱ πρεσβύτεροι ἔπεσαν καὶ προσεκύνησαν
66N	6	1		76190	Καὶ εἶδον ὅτε ἤνοιξεν τὸ ἀρνίον μίαν ἐκ τῶν ἑπτὰ σφραγίδων καὶ ἤκουσα ἑνὸς ἐκ τῶν τεσσάρων ζῴων λέγοντος ὡς φωνῇ βροντῆς Ἔρχου
66N	6	2		76200	καὶ εἶδον καὶ ἰδοὺ ἵππος λευκός καὶ ὁ καθήμενος ἐπ’ αὐτὸν ἔχων τόξον καὶ ἐδόθη αὐτῷ στέφανος καὶ ἐξῆλθεν νικῶν καὶ ἵνα νικήσῃ
66N	6	3		76210	Καὶ ὅτε ἤνοιξεν τὴν σφραγῖδα τὴν δευτέραν ἤκουσα τοῦ δευτέρου ζῴου λέγοντος Ἔρχου
66N	6	4		76220	καὶ ἐξῆλθεν ἄλλος ἵππος πυρρός καὶ τῷ καθημένῳ ἐπ’ αὐτὸν ἐδόθη αὐτῷ λαβεῖν τὴν εἰρήνην ἐκ τῆς γῆς καὶ ἵνα ἀλλήλους σφάξουσιν καὶ ἐδόθη αὐτῷ μάχαιρα μεγάλη
66N	6	5		76230	Καὶ ὅτε ἤνοιξε τὴν σφραγῖδα τὴν τρίτην ἤκουσα τοῦ τρίτου ζῴου λέγοντος Ἔρχου καὶ εἶδον καὶ ἰδοὺ ἵππος μέλας καὶ ὁ καθήμενος ἐπ’ αὐτὸν ἔχων ζυγὸν ἐν τῇ χειρὶ αὐτοῦ
66N	6	6		76240	καὶ ἤκουσα ὡς φωνὴν ἐν μέσῳ τῶν τεσσάρων ζῴων λέγουσαν Χοῖνιξ σίτου δηναρίου καὶ τρεῖς χοίνικες κριθῶν δηναρίου καὶ τὸ ἔλαιον καὶ τὸν οἶνον μὴ ἀδικήσῃς
66N	6	7		76250	Καὶ ὅτε ἤνοιξεν τὴν σφραγῖδα τὴν τετάρτην ἤκουσα φωνὴν τοῦ τετάρτου ζῴου λέγοντος Ἔρχου
66N	6	8		76260	καὶ εἶδον καὶ ἰδοὺ ἵππος χλωρός καὶ ὁ καθήμενος ἐπάνω αὐτοῦ ὄνομα αὐτῷ ὁ Θάνατος καὶ ὁ ᾅδης ἠκολούθει μετ’ αὐτοῦ καὶ ἐδόθη αὐτοῖς ἐξουσία ἐπὶ τὸ τέταρτον τῆς γῆς ἀποκτεῖναι ἐν ῥομφαίᾳ καὶ ἐν λιμῷ καὶ ἐν θανάτῳ καὶ ὑπὸ τῶν θηρίων τῆς γῆς
66N	6	9		76270	Καὶ ὅτε ἤνοιξεν τὴν πέμπτην σφραγῖδα εἶδον ὑποκάτω τοῦ θυσιαστηρίου τὰς ψυχὰς τῶν ἐσφαγμένων διὰ τὸν λόγον τοῦ θεοῦ καὶ διὰ τὴν μαρτυρίαν ἣν εἶχον
66N	6	10		76280	καὶ ἔκραξαν φωνῇ μεγάλῃ λέγοντες Ἕως πότε ὁ δεσπότης ὁ ἅγιος καὶ ἀληθινός οὐ κρίνεις καὶ ἐκδικεῖς τὸ αἷμα ἡμῶν ἐκ τῶν κατοικούντων ἐπὶ τῆς γῆς
66N	6	11		76290	καὶ ἐδόθη αὐτοῖς ἑκάστῳ στολὴ λευκή καὶ ἐρρέθη αὐτοῖς ἵνα ἀναπαύσονται ἔτι χρόνον μικρόν ἕως πληρωθῶσιν καὶ οἱ σύνδουλοι αὐτῶν καὶ οἱ ἀδελφοὶ αὐτῶν οἱ μέλλοντες ἀποκτέννεσθαι ὡς καὶ αὐτοί
66N	6	12		76300	Καὶ εἶδον ὅτε ἤνοιξεν τὴν σφραγῖδα τὴν ἕκτην καὶ σεισμὸς μέγας ἐγένετο καὶ ὁ ἥλιος ἐγένετο μέλας ὡς σάκκος τρίχινος καὶ ἡ σελήνη ὅλη ἐγένετο ὡς αἷμα
66N	6	13		76310	καὶ οἱ ἀστέρες τοῦ οὐρανοῦ ἔπεσαν εἰς τὴν γῆν ὡς συκῆ βάλλει τοὺς ὀλύνθους αὐτῆς ὑπὸ ἀνέμου μεγάλου σειομένη
66N	6	14		76320	καὶ ὁ οὐρανὸς ἀπεχωρίσθη ὡς βιβλίον ἑλισσόμενον καὶ πᾶν ὄρος καὶ νῆσος ἐκ τῶν τόπων αὐτῶν ἐκινήθησαν
66N	6	15		76330	καὶ οἱ βασιλεῖς τῆς γῆς καὶ οἱ μεγιστᾶνες καὶ οἱ χιλίαρχοι καὶ οἱ πλούσιοι καὶ οἱ ἰσχυροὶ καὶ πᾶς δοῦλος καὶ ἐλεύθερος ἔκρυψαν ἑαυτοὺς εἰς τὰ σπήλαια καὶ εἰς τὰς πέτρας τῶν ὀρέων
66N	6	16		76340	καὶ λέγουσιν τοῖς ὄρεσιν καὶ ταῖς πέτραις Πέσετε ἐφ’ ἡμᾶς καὶ κρύψατε ἡμᾶς ἀπὸ προσώπου τοῦ καθημένου ἐπὶ τοῦ θρόνου καὶ ἀπὸ τῆς ὀργῆς τοῦ ἀρνίου
66N	6	17		76350	ὅτι ἦλθεν ἡ ἡμέρα ἡ μεγάλη τῆς ὀργῆς αὐτῶν καὶ τίς δύναται σταθῆναι
66N	7	1		76360	Μετὰ τοῦτο εἶδον τέσσαρας ἀγγέλους ἑστῶτας ἐπὶ τὰς τέσσαρας γωνίας τῆς γῆς κρατοῦντας τοὺς τέσσαρας ἀνέμους τῆς γῆς ἵνα μὴ πνέῃ ἄνεμος ἐπὶ τῆς γῆς μήτε ἐπὶ τῆς θαλάσσης μήτε ἐπὶ πᾶν δένδρον
66N	7	2		76370	καὶ εἶδον ἄλλον ἄγγελον ἀναβαίνοντα ἀπὸ ἀνατολῆς ἡλίου ἔχοντα σφραγῖδα θεοῦ ζῶντος καὶ ἔκραξεν φωνῇ μεγάλῃ τοῖς τέσσαρσιν ἀγγέλοις οἷς ἐδόθη αὐτοῖς ἀδικῆσαι τὴν γῆν καὶ τὴν θάλασσαν
66N	7	3		76380	λέγων Μὴ ἀδικήσητε τὴν γῆν μήτε τὴν θάλασσαν μήτε τὰ δένδρα ἄχρι σφραγίσωμεν τοὺς δούλους τοῦ θεοῦ ἡμῶν ἐπὶ τῶν μετώπων αὐτῶν
66N	7	4		76390	Καὶ ἤκουσα τὸν ἀριθμὸν τῶν ἐσφραγισμένων ἑκατὸν τεσσεράκοντα τέσσαρες χιλιάδες ἐσφραγισμένοι ἐκ πάσης φυλῆς υἱῶν Ἰσραήλ
66N	7	5		76400	ἐκ φυλῆς Ἰούδα δώδεκα χιλιάδες ἐσφραγισμένοι ἐκ φυλῆς Ῥουβὴν δώδεκα χιλιάδες ἐκ φυλῆς Γὰδ δώδεκα χιλιάδες
66N	7	6		76410	ἐκ φυλῆς Ἀσὴρ δώδεκα χιλιάδες ἐκ φυλῆς Νεφθαλὶμ δώδεκα χιλιάδες ἐκ φυλῆς Μανασσῆ δώδεκα χιλιάδες
